resource {2},Action {7},PathMot {7},PathChr {7},Effect {7},ClipEvent {7},CES_EFFECT {7},CES_SOUND {7},SND_PACK {7},SeEnv {2},ProxyID {2},unionID {7},family {1},sex {1},age {2},job1 {2},job2 {2},job3 {2},job4 {2},outline1 {2},outline2 {2},outline3 {2},outline4 {2},outline5 {2},outline6 {2},outline7 {2},group {2},UI {2},NPCType {1},name {2},TypeFamily {1},UnionSet {1},facial {2},Flag [talk] {1},Flag [map] {1}
569,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,123,uni2540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
570,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni2541,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
571,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni2542,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
572,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni2543,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
573,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni2544,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
574,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni2545,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
575,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2546,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
576,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2547,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
577,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2548,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
578,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,126,uni2549,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
579,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,126,uni2550,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
580,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,126,uni2551,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
581,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni2552,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
582,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni2553,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
583,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni2554,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
584,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni2555,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
585,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni2556,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
586,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni2557,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
587,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni2558,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
588,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,132,uni2559,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
589,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,132,uni2560,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
590,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2561,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
591,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,132,uni2562,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
592,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2563,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
593,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2564,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
594,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,132,uni2565,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
595,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2566,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
596,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2567,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
597,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2568,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
598,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2569,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
599,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2570,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
600,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2571,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
601,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,131,uni2572,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
602,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni2573,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
603,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni2574,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
604,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni2575,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
605,np0111,np072001,np072001,,np072001,effect_np072001,sound_np072001,,9,130,uni2576,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,681,0,1
606,np0111,np072001,np072001,,np072001,effect_np072001,sound_np072001,,9,130,uni2577,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,681,0,1
607,np0111,np072001,np072001,,np072001,effect_np072001,sound_np072001,,9,130,uni2578,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,681,0,1
608,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
609,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2580,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
610,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2581,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
611,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2582,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
612,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni2583,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
613,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni2584,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
646,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
647,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2601,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
648,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2602,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
649,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2603,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
650,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2604,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
651,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,126,uni2605,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
652,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,126,uni2606,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
653,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,126,uni2607,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
654,np0111,np182001,np182001,,np182001,effect_np182001,sound_np182001,se_np182001,9,119,uni2608,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
655,np0111,np182001,np182001,,np182001,effect_np182001,sound_np182001,se_np182001,9,119,uni2609,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
656,np0111,np182001,np182001,,np182001,effect_np182001,sound_np182001,se_np182001,9,119,uni2610,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
657,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,,9,129,uni2611,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
481,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3001,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,463,0,0,1,0,1
482,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni3002,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,464,0,0,1,0,0
429,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3003,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
484,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3004,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
485,np0111,np206101,np206101,,,,,,9,116,uni3005,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
486,np0111,np207091,np207091,,np207091,,sound_np207091,se_np207091,7,116,uni3006,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
487,np0111,np207091,np207091,,np207091,,sound_np207091,se_np207091,7,116,uni3007,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
488,np0111,np201161,np201161,,np201161,,sound_np201161,se_np201161,7,116,uni3008,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
489,np0111,np201151,np201151,,np201151,,sound_np201151,se_np201151,7,116,uni3009,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
490,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3010,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
491,np0111,np101503,np101501,,,,,,9,116,uni3011,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
492,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,465,0,0,1,0,1
493,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,124,uni3013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,466,0,0,1,0,1
427,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3014,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
494,np0111,np006701,np006701,,np006701,effect_np006701,sound_np006701,,9,116,uni3015,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
495,np0111,np202091,np031002,,np202091,effect_np202091,sound_np202091,se_np202091,9,124,uni3016,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
496,np0111,np202091,np031002,,np202091,effect_np202091,sound_np202091,se_np202091,9,124,uni3017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
497,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,124,uni3018,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
498,np0111,np201151,np201151,,np201151,,sound_np201151,se_np201151,7,116,uni3019,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
499,np0111,np201151,np201151,,np201151,,sound_np201151,se_np201151,7,116,uni3020,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
500,np0111,np201151,np201151,,np201151,,sound_np201151,se_np201151,7,116,uni3021,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
501,np0111,np201311,np201311,,,,,,9,116,uni3023,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
515,np0111,np204061,np204061,,,,,,9,116,uni3024,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
512,np0111,np204091,np204091,,,,,,9,116,uni3213,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
513,np0111,np204021,np204021,,np204022,,sound_np204022,se_np204022,7,116,uni3214,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
502,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3215,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
503,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3216,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
504,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3217,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
505,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3218,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
506,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3219,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
507,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3220,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
658,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3201,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
490,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3202,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
658,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3203,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
490,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3204,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
490,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3205,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
531,np0111,np211003,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni3206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
532,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni3207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
485,np0111,np206101,np206101,,,,,,9,116,uni3208,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
520,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3401,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
521,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3402,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
531,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,132,uni3404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
590,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,132,uni3405,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,468,0,0,1,1,1
514,np0111,np201132,np201132,,,,,,9,116,uni3411,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
420,np0111,np209041,np209041,,,,,,9,116,uni3427,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
622,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3428,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
518,np0111,np205051,np205051,,,,,,9,116,uni2047,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
519,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni2102,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
626,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3429,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
627,np0111,np204011,np204011,,np204011,,sound_np204011,se_np204011,4,116,uni3430,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
628,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3431,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
629,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3432,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
630,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3433,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
631,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3434,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
632,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3435,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
633,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3436,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
634,np0111,np211001,np211001,,np211001,effect_np211001,sound_np211001,se_np211001,7,115,uni3437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
635,np0111,np211001,np211001,,np211001,effect_np211001,sound_np211001,se_np211001,7,115,uni3438,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
636,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3439,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
637,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3440,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
638,np0111,np201161,np201161,,np201161,,sound_np201161,se_np201161,7,116,uni3441,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
639,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3442,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
640,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3443,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
494,np0111,np006701,np006701,,np006701,effect_np006701,sound_np006701,,9,116,uni3444,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
494,np0111,np006701,np006701,,np006701,effect_np006701,sound_np006701,,9,116,uni3445,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
641,np0111,np031003,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni3446,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,469,0,0,1,0,0
616,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni3447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
617,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni3448,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
618,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni3449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
642,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3450,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
646,np0111,np202091,np202091,,,,,,9,124,uni3451,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
647,np0111,np202091,np202091,,,,,,9,124,uni3452,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
643,np0111,np202121,np202121,,,,,,9,129,uni3453,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
647,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3454,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
644,np0111,np204011,np204011,,np204011,,sound_np204011,se_np204011,4,116,uni3455,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
645,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3456,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
215,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni3457,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1,470,0,0,1,1,1
12,np0111,pc282010,pc282000,,pc282000,effect_pc282000,sound_pc282000,,9,116,uni3912,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,19,0,0,1,1,1
85,np0111,np202071,np211001,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni3951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,471,0,1,1,1,1
86,np0111,np202071,np211001,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni3952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,472,0,1,1,1,1
89,np0111,np202071,np211001,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni3953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,473,0,1,1,1,1
332,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni3954,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,335,0,0,1,1,1
333,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni3955,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,336,0,0,1,1,1
57,np0111,np211002,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,133,uni4001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2,44,0,8,1,1,1
179,np0111,np212007,np212001,,np221000,effect_np221000,sound_np221000,,7,140,uni4002,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,171,0,1,1,0,1
380,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni4003,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,383,0,0,610,0,1
139,np0111,np212001,np212001,,,,,,9,140,uni4004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,127,0,0,1,1,1
224,np0111,np021006,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,140,uni4005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,219,0,0,1,0,1
103,np0111,np211002,np011001,,np211000,effect_np211000,sound_np211000,se_np211001,7,140,uni4006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,3,91,0,5,1,0,1
198,np0111,np021001,np021001,,,,,,9,140,uni4007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,191,0,8,1,1,1
232,np0111,np021001,np021001,,,,,,9,140,uni4008,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,227,0,0,1,0,1
241,np0111,np031001,np031002,,,,,,9,140,uni4009,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,237,0,0,1,1,1
270,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,131,uni4010,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,269,0,0,1,1,1
245,np0111,np031001,np031002,,,,,,9,140,uni4011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,242,0,0,1,1,1
575,np0111,np031001,np031002,,,,,,9,140,uni4012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,261,0,0,1,1,1
240,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,140,uni4013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,236,0,0,1,0,1
