<DBEA0DF4> {9},<40307D1F> {2},<F59B6FEA> {7},<23797629> {7},<9EF7C876> {7},<ECFF4F2A> {7},<307BCFCE> {7},<AFF227E1> {7},<7AA41279> {7},<955D6460> {7},<EC2C6223> {2},<12BBD4BC> {2},<539B57F0> {7},<499A9A38> {1},<55819099> {1},<2AC68551> {2},<84D11062> {2},<57EA9F2B> {2},<B9BE158A> {2},<8EBCAFB4> {2},<8E9859A8> {2},<BB4BCAD6> {2},<DACB4DF2> {2},<97F347AA> {2},<CE330BDB> {2},<94FDC57E> {2},<05349E2C> {2},<3CDE1626> {2},<41A318B6> {2},<F5ED412D> {1},<DBAF43F0> {2},<F7E1FAB8> {1},<49BB23FB> {1},<5E421975> {2},<F0375EE4> {1},<3E6D2243> {1}
<90666B63>,400,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0782,7,3,25,463,0,0,0,1165,1166,1167,0,0,0,0,2109,1978,3,406,0,0,1,1,1
<98E85780>,401,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0783,7,3,0,464,465,466,0,1168,1169,1170,0,0,0,0,2109,1979,2,407,0,0,1,1,1
<02AFF947>,402,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0784,7,3,52,467,0,0,0,1171,0,0,0,0,0,0,1207,1980,3,408,0,0,1,1,1
<58D97078>,403,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0785,7,3,24,468,0,0,0,1172,0,0,0,0,0,0,4103,1981,3,409,0,0,1,1,1
<9BACE96E>,404,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0786,7,3,28,469,470,0,0,1173,1174,0,0,0,0,0,2105,1982,3,410,0,0,1,1,1
<0097D3A9>,405,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0787,7,3,21,471,0,0,0,1175,0,0,0,0,0,0,4203,1983,3,411,0,0,1,1,1
<226394E9>,406,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0788,7,3,40,472,0,0,0,1176,1177,0,0,0,0,0,2109,1984,2,412,0,0,1,1,1
<E83DF958>,407,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0789,7,3,22,473,0,0,0,1178,0,0,0,0,0,0,1207,1985,3,413,0,0,1,1,1
<3546E890>,408,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0790,7,3,20,474,0,0,0,1179,0,0,0,0,0,0,4203,1984,2,414,0,0,1,1,1
<CCDECD50>,409,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0791,7,3,37,475,0,0,0,1180,1181,0,0,0,0,0,1207,1986,3,415,0,0,1,1,1
<F6AE1502>,410,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0792,7,3,33,476,0,0,0,1182,1183,1184,1185,0,0,0,1203,1987,3,416,0,0,1,1,1
<C79F2DEC>,411,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0793,7,3,33,477,0,0,0,1186,0,0,0,0,0,0,1203,1988,2,417,0,0,1,1,1
<47D3F2A4>,412,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0794,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,2,414,0,0,1,1,1
<A856F6F6>,416,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,418,0,0,1,0,1
<40A223D1>,417,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0901,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,419,0,0,1,0,1
<2B34AEF1>,418,np0111,np011003,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,420,0,0,1,0,1
<4DE7F7C3>,419,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<E5375AC7>,529,np0111,np211001,np211001,,,,,,0,0,uni0904,1,1,23,478,0,0,0,1187,0,0,0,0,0,0,4101,2028,3,422,0,7,1,0,1
<DB2C9344>,548,np0111,np212002,np212001,,,,,,0,0,uni0905,1,2,29,479,0,0,0,1188,0,0,0,0,0,0,4101,2028,3,423,0,7,1,0,1
<A3DE71B7>,391,np0111,np182001,np182001,,np182001,effect_np182001,sound_np182001,se_np182001,9,119,uni0906,11,2,65535,480,0,0,0,1189,0,0,0,0,0,0,1105,1970,3,424,0,0,1,1,1
<3F92AAC0>,102,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,140,uni0911,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,90,0,0,1,0,1
<192FD0F2>,430,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni0912,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<F3F00584>,578,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,116,uni0913,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<13CC0164>,431,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0914,1,1,27,481,0,0,0,1190,0,0,0,0,0,0,2205,1989,3,425,0,0,1,1,1
<87E6F629>,434,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0915,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<0B08FA30>,432,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni0921,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<64A6FE40>,433,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni0922,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<899F6438>,99,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,426,0,0,1,1,1
<A40D4C11>,480,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0924,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,585,0,0,1,1,1
<2E95960E>,581,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0925,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,586,0,0,1,1,1
<B753F7B3>,581,np0111,np051002,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0926,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,587,0,0,1,1,1
<9B0C3E44>,581,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,134,uni0927,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,588,0,0,1,1,1
<D19D3267>,421,np0111,np101501,np101501,,,,,,9,140,uni0956,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,428,0,0,1,0,0
<9B8A7035>,422,np0111,np101501,np101501,,,,,,9,140,uni0957,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,429,0,0,1,0,0
<E845100E>,423,np0111,np101501,np101501,,,,,,9,140,uni0958,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,430,0,0,1,0,0
<56AADF22>,424,np0111,np101601,np101601,,,,,,9,140,uni0959,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,431,0,0,1,0,0
<ECCA9EFF>,425,np0111,np101601,np101601,,,,,,9,140,uni0960,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,432,0,0,1,0,0
<CCF1E3EA>,426,np0111,np101601,np101601,,,,,,9,140,uni0961,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,433,0,0,1,0,0
<BC0E32D7>,413,np0111,np100901,np100901,,np100901,effect_np100901,sound_np100901,,9,135,uni1009,10,1,1260,482,0,0,0,1191,1192,1193,1194,0,0,0,1308,1990,2,435,0,0,1,1,0
<58042258>,414,np0111,np101201,np101201,cas_np_101201,,effect_uni1012,,,9,136,uni1012,9,2,65535,483,0,0,0,1195,0,0,0,0,0,0,1303,1991,3,436,0,0,1,1,0
<FB38C659>,415,np0111,np101201,np101201,cas_np_101201,,effect_uni1013,,,9,136,uni1013,9,2,65535,484,0,0,0,1196,0,0,0,0,0,0,1303,1991,3,436,0,0,1,1,0
<42C641AA>,534,np0111,np011005,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni1025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,437,0,0,1,1,1
<92819ECB>,535,np0111,np011004,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni1026,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,437,0,0,1,1,1
<71381B2F>,555,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,115,uni1027,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,437,0,0,1,1,1
<0A3C12DF>,536,np0111,np011004,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni1028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,437,0,0,1,1,1
<E05CA4DD>,529,np0111,np211006,np211001,,,,,,9,115,uni1029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<0D3B5698>,530,np0111,np211001,np211001,,,,,,9,115,uni1030,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<FEEF6C3B>,550,np0111,np212002,np212001,,,,,,9,115,uni1031,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<AB94EF98>,549,np0111,np212002,np212001,,,,,,9,115,uni1032,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<E28CF3E7>,614,np0111,np211002,np211001,,,,,,9,115,uni1033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<97D8DF70>,532,np0111,np211001,np211001,,,,,,9,115,uni1034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<D0017D5B>,608,np0111,np011006,np011001,cas_oj510031,,effect_np258101,,,9,140,uni1035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<14B66DAB>,615,np0111,np212007,np212001,cas_oj510031,,effect_np257901,,,9,140,uni1036,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<E4820DCF>,615,np0111,np212001,np212001,,,,,,9,115,uni1037,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<10B33765>,529,np0111,np211001,np211001,,,,,,9,115,uni1038,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<3E934FC9>,608,np0111,np011006,np011001,cas_oj510031,,effect_np258101,,,9,115,uni1039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<D71E585A>,609,np0111,np011006,np011001,cas_oj510031,,effect_np258101,,,9,115,uni1040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<9EF5735A>,610,np0111,np012006,np012001,cas_oj510031,,effect_np258101,,,9,115,uni1041,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<373AE9A9>,611,np0111,np012006,np012001,cas_oj510031,,effect_np258101,,,9,115,uni1042,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<2D9E4E78>,529,np0111,np211004,np211001,,,,,,9,115,uni1043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<A311AAEB>,530,np0111,np211006,np211001,,,,,,9,115,uni1044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<70F0C777>,532,np0111,np211006,np211001,,,,,,9,115,uni1045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<274DDE87>,530,np0111,np211009,np211001,,,,,,9,115,uni1046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<9EA511A6>,531,np0111,np211001,np211001,,,,,,9,115,uni1047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<FACC4BEB>,532,np0111,np211009,np211001,,,,,,9,115,uni1048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<85279138>,550,np0111,np212001,np212001,,,,,,9,115,uni1049,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B6437C44>,550,np0111,np212002,np212001,,,,,,9,115,uni1050,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<FA51DC41>,550,np0111,np212009,np212001,,,,,,9,115,uni1051,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<E4A76478>,534,np0111,np011001,np011001,,,,,,9,115,uni1052,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<F6A095DD>,535,np0111,np011005,np011001,,,,,,9,115,uni1053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<DF98D67F>,532,np0111,np211005,np211001,,,,,,9,115,uni1054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<ED0453B4>,565,np0111,np012003,np012001,,,,,,9,115,uni1055,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<6FD503E9>,615,np0111,np212001,np212001,,,,,,9,115,uni1056,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B6A54957>,609,np0111,np011006,np011001,cas_oj510031,,effect_np258101,,,9,115,uni1057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<53B7D498>,536,np0111,np011002,np011001,,,,,,9,121,uni1058,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<CA5F490C>,610,np0111,np012006,np012001,cas_oj510031,,effect_np258101,,,9,115,uni1059,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<851CAC93>,550,np0111,np212001,np212001,,,,,,9,115,uni1060,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<5F0726EA>,532,np0111,np211002,np211001,,,,,,9,115,uni1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<D8727D71>,565,np0111,np012004,np012001,,,,,,9,115,uni1062,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<84E08B5B>,530,np0111,np211008,np211001,,,,,,9,115,uni1063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<4D5E69D8>,567,np0111,np021005,np021001,,,,,,9,115,uni1064,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<2ABE58CF>,530,np0111,np211001,np211001,,,,,,9,115,uni1065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<49055D13>,531,np0111,np211001,np211001,,,,,,9,115,uni1066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<A74A6372>,532,np0111,np211001,np211001,,,,,,9,115,uni1067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<C014DD0B>,551,np0111,np212001,np212001,,,,,,9,115,uni1068,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<1E7A4FD2>,552,np0111,np212001,np212001,,,,,,9,115,uni1069,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<91C7B2EB>,532,np0111,np211010,np211001,,,,,,9,115,uni1070,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<E030FF13>,532,np0111,np211010,np211001,,,,,,9,115,uni1071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<96CCEF98>,614,np0111,np211002,np211001,,,,,,9,115,uni1072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<CF1DF26B>,576,np0111,np031003,np031002,,,,,,9,124,uni1073,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<C587F48F>,577,np0111,np031003,np031002,,,,,,9,124,uni1074,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<863EEE0F>,576,np0111,np031003,np031002,,,,,,9,124,uni1075,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<100FD5A3>,577,np0111,np031003,np031002,,,,,,9,124,uni1076,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<30B99118>,573,np0111,np021002,np021001,,,,,,9,122,uni1077,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<DADE1564>,574,np0111,np021003,np021001,,,,,,9,122,uni1078,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<82F78D8C>,608,np0111,np011006,np011001,cas_oj510031,,effect_np258101,,,9,140,uni1079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<EEBB9C04>,611,np0111,np012006,np012001,cas_oj510031,,effect_np258101,,,9,140,uni1080,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<4DC5ED4E>,570,np0111,np021005,np021001,,,,,,9,122,uni1081,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<74634CF3>,574,np0111,np021005,np021001,,,,,,9,122,uni1082,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<807D51FA>,588,np0111,np081003,np081001,,,,,,9,132,uni1083,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<910A1499>,576,np0111,np031003,np031002,,,,,,9,124,uni1084,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<CF575DD5>,577,np0111,np031003,np031002,,,,,,9,124,uni1085,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<01C076E2>,576,np0111,np031003,np031002,,,,,,9,124,uni1086,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<9F9E7CE1>,531,np0111,np211009,np211001,,,,,,9,115,uni1087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<56B7C7CA>,532,np0111,np211009,np211001,,,,,,9,115,uni1088,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<5D6825FD>,550,np0111,np212006,np212001,,,,,,9,115,uni1089,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<F70E2F4F>,614,np0111,np211009,np211001,,,,,,9,115,uni1090,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<8D7910B7>,551,np0111,np212009,np212001,,,,,,9,115,uni1091,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<7971EC17>,570,np0111,np021002,np021001,,,,,,9,122,uni1092,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<2A7BCAFB>,541,np0111,np011003,np011001,,,,,,9,115,uni1093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<D5EB60BA>,550,np0111,np212005,np212001,,,,,,9,115,uni1094,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<5B52B7ED>,535,np0111,np011001,np011001,,,,,,9,115,uni1095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<397844B6>,536,np0111,np011005,np011001,,,,,,9,115,uni1096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<CDEFD4E1>,554,np0111,np012001,np012001,,,,,,9,115,uni1097,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<C6E55B57>,555,np0111,np012005,np012001,,,,,,9,115,uni1098,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<A6C39FBD>,532,np0111,np211009,np211001,,,,,,9,115,uni1099,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<0547647D>,551,np0111,np212009,np212001,,,,,,9,115,uni1100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<C01E2950>,609,np0111,np011006,np011001,cas_oj510031,,effect_np258101,,,9,115,uni1101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<787637B8>,529,np0111,np211001,np211001,,,,,,9,115,uni1102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<F859F6D6>,576,np0111,np031003,np031002,,,,,,9,124,uni1103,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<4F0410F6>,577,np0111,np031003,np031002,,,,,,9,124,uni1104,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<A794D47D>,551,np0111,np212009,np212001,,,,,,9,115,uni1105,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<7BE0D05F>,565,np0111,np012003,np012001,,,,,,9,115,uni1106,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<D9AE072E>,531,np0111,np211006,np211001,,,,,,9,115,uni1107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<205BF8DB>,613,np0111,np051001,np051001,,,,,,9,134,uni1108,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<5B9723C0>,613,np0111,np051001,np051001,,,,,,9,134,uni1109,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<8791FFF3>,612,np0111,np051001,np051001,,,,,,9,134,uni1110,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<5D710087>,575,np0111,np031001,np031002,,,,,,9,124,uni1111,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<5DDA3C04>,576,np0111,np031001,np031002,,,,,,9,124,uni1112,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<64E25316>,531,np0111,np211001,np211001,,,,,,9,115,uni1113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<DE44C407>,532,np0111,np211001,np211001,,,,,,9,115,uni1114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<0BF02A41>,550,np0111,np212001,np212001,,,,,,9,115,uni1115,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B3EBE2EF>,612,np0111,np051002,np051001,,,,,,9,134,uni1116,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<6665C7C4>,602,np0111,np071001,np071001,,,,,,9,129,uni1117,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<1672223C>,578,np0111,np032002,np032001,,,,,,9,126,uni1118,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B5842821>,605,np0111,np072001,np072001,,,,,,9,130,uni1119,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,681,0,1
<61CA2758>,575,np0111,np031001,np031002,,,,,,9,124,uni1120,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<DCAFFD39>,612,np0111,np051002,np051001,,,,,,9,134,uni1121,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<CCA42613>,613,np0111,np051002,np051001,,,,,,9,134,uni1122,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B4512204>,602,np0111,np071001,np071001,,,,,,9,129,uni1123,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B423E785>,605,np0111,np072001,np072001,,,,,,9,130,uni1124,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,681,0,1
<3B08719A>,575,np0111,np031001,np031002,,,,,,9,124,uni1125,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<6ADDD9A9>,530,np0111,np211001,np211001,,,,,,9,115,uni1126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<391D20C1>,550,np0111,np212001,np212001,,,,,,9,115,uni1127,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<C8CEA629>,531,np0111,np211009,np211001,,,,,,9,115,uni1128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<6905C453>,532,np0111,np211009,np211001,,,,,,9,115,uni1129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<9891487C>,530,np0111,np211009,np211001,,,,,,9,115,uni1130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<2417E313>,549,np0111,np212001,np212001,,,,,,9,115,uni1131,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<5DDF31E8>,551,np0111,np212001,np212001,,,,,,9,115,uni1132,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<78875B04>,530,np0111,np211009,np211001,,,,,,9,115,uni1133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<7EE66B5F>,531,np0111,np211009,np211001,,,,,,9,115,uni1134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<4A6C5567>,532,np0111,np211009,np211001,,,,,,9,115,uni1135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<81BA1B77>,550,np0111,np212001,np212001,,,,,,9,115,uni1136,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
