Name {2},RBodyRscID {2},LBodyRscID {2},RscBullet {2},RscEff {7},RscSe {7},TypeRange {1},TypeWpn {1},TypeWpn2 {1},Damage {3},Stability {1},Atr {1},Magazine {1},DMRatio {2},Recast {2},RateBonus {4},DexBonus {4},MakerID {1},MakerLv {1},Rare {1},EquLv {1},GneLv {1},Affix[0] {2},Affix[1] {2},Affix[2] {2},AffixCount {1},SlotNum {1},Price {2},ItemInfo [NoSell] {1},Hanger [SideR] {1},Hanger [BackR] {1},Hanger [BackL] {1},Hanger [SideL] {1},Flag {1},HoldType {1},UseType {1},ArtsID {2},UI {2},UI2 {2}
601,460,0,0,010202,010202,2,2,2,12000,25,6,0,0,1800,0,0,1,1,1,50,3,0,0,0,3,1,3584,0,0,0,0,0,0,0,0,38,0,939
602,459,0,0,010202,010202,2,2,2,14400,25,6,0,0,1800,0,0,1,1,1,50,3,0,0,0,3,1,7168,0,0,0,0,0,0,0,0,38,0,939
603,457,0,0,010202,010202,2,2,2,16800,25,6,0,0,1800,0,0,1,1,1,50,3,0,0,0,3,1,14336,0,0,0,0,0,0,0,0,38,0,939
604,458,0,0,010202,010202,2,2,2,12000,25,6,0,0,1440,0,0,1,1,5,30,3,0,0,0,5,1,1792,0,0,0,0,0,0,0,0,38,0,939
605,461,0,0,010202,010202,2,2,2,15000,25,6,0,0,1440,0,0,1,1,5,50,3,0,0,0,5,2,3584,0,0,0,0,0,0,0,0,38,0,939
606,459,0,0,010202,010202,2,2,2,18000,25,6,0,0,1440,0,0,1,1,5,50,3,0,0,0,5,2,7168,0,0,0,0,0,0,0,0,38,0,939
607,462,0,0,010202,010202,2,2,2,21000,25,6,0,0,1440,0,0,1,1,5,50,3,0,0,0,5,2,14336,0,0,0,0,0,0,0,0,38,0,939
608,463,0,0,010601,010601,2,2,2,3120,15,2,0,0,1200,0,0,1,1,1,20,2,566,0,0,3,1,896,0,0,0,0,0,0,0,0,39,0,940
609,468,0,0,010601,010601,2,2,2,4160,15,2,0,0,1200,0,0,1,1,1,30,2,567,0,0,3,1,1792,0,0,0,0,0,0,0,0,39,0,940
610,465,0,0,010601,010601,2,2,2,5200,15,2,0,0,1200,0,0,1,1,1,50,2,568,0,0,3,1,3584,0,0,0,0,0,0,0,0,39,0,940
611,464,0,0,010601,010601,2,2,2,6240,15,2,0,0,1200,0,0,1,1,1,50,2,569,0,0,3,1,7168,0,0,0,0,0,0,0,0,39,0,940
612,466,0,0,010601,010601,2,2,2,7280,15,2,0,0,1200,0,0,1,1,1,50,2,570,0,0,3,1,14336,0,0,0,0,0,0,0,0,39,0,940
608,463,0,0,010601,010601,2,2,2,3120,15,2,0,0,1200,0,0,1,4,1,20,2,566,1718,0,3,1,896,0,0,0,0,0,0,0,0,39,0,940
609,468,0,0,010601,010601,2,2,2,4160,15,2,0,0,1200,0,0,1,4,1,30,2,567,1719,0,3,1,1792,0,0,0,0,0,0,0,0,39,0,940
610,465,0,0,010601,010601,2,2,2,5200,15,2,0,0,1200,0,0,1,4,1,50,2,568,1720,0,3,1,3584,0,0,0,0,0,0,0,0,39,0,940
611,464,0,0,010601,010601,2,2,2,6240,15,2,0,0,1200,0,0,1,4,1,50,2,569,1721,0,3,1,7168,0,0,0,0,0,0,0,0,39,0,940
612,466,0,0,010601,010601,2,2,2,7280,15,2,0,0,1200,0,0,1,4,1,50,2,570,1722,0,3,1,14336,0,0,0,0,0,0,0,0,39,0,940
608,463,0,0,010601,010601,2,2,2,3120,15,2,0,0,1200,0,0,1,5,1,20,2,566,1718,486,3,1,896,0,0,0,0,0,0,0,0,39,0,940
609,468,0,0,010601,010601,2,2,2,4160,15,2,0,0,1200,0,0,1,5,1,30,2,567,1719,487,3,1,1792,0,0,0,0,0,0,0,0,39,0,940
610,465,0,0,010601,010601,2,2,2,5200,15,2,0,0,1200,0,0,1,5,1,50,2,568,1720,488,3,1,3584,0,0,0,0,0,0,0,0,39,0,940
611,464,0,0,010601,010601,2,2,2,6240,15,2,0,0,1200,0,0,1,5,1,50,2,569,1721,489,3,1,7168,0,0,0,0,0,0,0,0,39,0,940
612,466,0,0,010601,010601,2,2,2,7280,15,2,0,0,1200,0,0,1,5,1,50,2,570,1722,490,3,1,14336,0,0,0,0,0,0,0,0,39,0,940
613,463,0,0,010601,010601,2,2,2,3120,15,2,0,0,1200,0,0,1,1,1,20,2,0,0,0,3,0,896,0,0,0,0,0,0,0,0,39,0,940
614,468,0,0,010601,010601,2,2,2,4160,15,2,0,0,1200,0,0,1,1,1,30,2,0,0,0,3,0,1792,0,0,0,0,0,0,0,0,39,0,940
615,465,0,0,010601,010601,2,2,2,5200,15,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,3584,0,0,0,0,0,0,0,0,39,0,940
616,464,0,0,010601,010601,2,2,2,6240,15,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,7168,0,0,0,0,0,0,0,0,39,0,940
617,469,0,0,010601,010601,2,2,2,7280,15,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,14336,0,0,0,0,0,0,0,0,39,0,940
618,463,0,0,010601,010601,2,2,2,5616,15,2,0,0,960,0,0,1,1,5,20,2,0,0,0,5,1,896,0,0,0,0,0,0,0,0,39,0,940
619,468,0,0,010601,010601,2,2,2,7488,15,2,0,0,960,0,0,1,1,5,30,2,0,0,0,5,1,1792,0,0,0,0,0,0,0,0,39,0,940
620,466,0,0,010601,010601,2,2,2,9360,15,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,3584,0,0,0,0,0,0,0,0,39,0,940
621,464,0,0,010601,010601,2,2,2,11232,15,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,7168,0,0,0,0,0,0,0,0,39,0,940
622,467,0,0,010601,010601,2,2,2,13104,15,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,14336,0,0,0,0,0,0,0,0,39,0,940
623,505,0,0,010302,010302,1,2,2,900,12,2,0,0,1200,0,0,1,1,1,20,2,566,0,0,3,1,627,0,0,0,0,0,0,0,0,45,0,946
624,511,0,0,010302,010302,1,2,2,1200,12,2,0,0,1200,0,0,1,1,1,30,2,567,0,0,3,1,1254,0,0,0,0,0,0,0,0,45,0,946
625,510,0,0,010302,010302,1,2,2,1500,12,2,0,0,1200,0,0,1,1,1,50,2,568,0,0,3,1,2508,0,0,0,0,0,0,0,0,45,0,946
626,507,0,0,010302,010302,1,2,2,1800,12,2,0,0,1200,0,0,1,1,1,50,2,569,0,0,3,1,5017,0,0,0,0,0,0,0,0,45,0,946
627,509,0,0,010302,010302,1,2,2,2100,12,2,0,0,1200,0,0,1,1,1,50,2,570,0,0,3,1,10035,0,0,0,0,0,0,0,0,45,0,946
623,505,0,0,010302,010302,1,2,2,900,12,2,0,0,1200,0,0,1,4,1,20,2,566,2304,0,3,1,627,0,0,0,0,0,0,0,0,45,0,946
624,511,0,0,010302,010302,1,2,2,1200,12,2,0,0,1200,0,0,1,4,1,30,2,567,2305,0,3,1,1254,0,0,0,0,0,0,0,0,45,0,946
625,510,0,0,010302,010302,1,2,2,1500,12,2,0,0,1200,0,0,1,4,1,50,2,568,2306,0,3,1,2508,0,0,0,0,0,0,0,0,45,0,946
626,507,0,0,010302,010302,1,2,2,1800,12,2,0,0,1200,0,0,1,4,1,50,2,569,2307,0,3,1,5017,0,0,0,0,0,0,0,0,45,0,946
627,509,0,0,010302,010302,1,2,2,2100,12,2,0,0,1200,0,0,1,4,1,50,2,570,2308,0,3,1,10035,0,0,0,0,0,0,0,0,45,0,946
623,505,0,0,010302,010302,1,2,2,900,12,2,0,0,1200,0,0,1,5,1,20,2,566,2304,486,3,1,627,0,0,0,0,0,0,0,0,45,0,946
624,511,0,0,010302,010302,1,2,2,1200,12,2,0,0,1200,0,0,1,5,1,30,2,567,2305,487,3,1,1254,0,0,0,0,0,0,0,0,45,0,946
625,510,0,0,010302,010302,1,2,2,1500,12,2,0,0,1200,0,0,1,5,1,50,2,568,2306,488,3,1,2508,0,0,0,0,0,0,0,0,45,0,946
626,507,0,0,010302,010302,1,2,2,1800,12,2,0,0,1200,0,0,1,5,1,50,2,569,2307,489,3,1,5017,0,0,0,0,0,0,0,0,45,0,946
627,509,0,0,010302,010302,1,2,2,2100,12,2,0,0,1200,0,0,1,5,1,50,2,570,2308,490,3,1,10035,0,0,0,0,0,0,0,0,45,0,946
628,505,0,0,010302,010302,1,2,2,900,12,2,0,0,1200,0,0,1,1,1,20,2,0,0,0,3,0,627,0,0,0,0,0,0,0,0,45,0,946
629,511,0,0,010302,010302,1,2,2,1200,12,2,0,0,1200,0,0,1,1,1,30,2,0,0,0,3,0,1254,0,0,0,0,0,0,0,0,45,0,946
630,510,0,0,010302,010302,1,2,2,1500,12,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,2508,0,0,0,0,0,0,0,0,45,0,946
631,507,0,0,010302,010302,1,2,2,1800,12,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,5017,0,0,0,0,0,0,0,0,45,0,946
632,506,0,0,010302,010302,1,2,2,2100,12,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,10035,0,0,0,0,0,0,0,0,45,0,946
633,505,0,0,010302,010302,1,2,2,1620,12,2,0,0,960,0,0,1,1,5,20,2,0,0,0,5,1,627,0,0,0,0,0,0,0,0,45,0,946
634,511,0,0,010302,010302,1,2,2,2160,12,2,0,0,960,0,0,1,1,5,30,2,0,0,0,5,1,1254,0,0,0,0,0,0,0,0,45,0,946
635,509,0,0,010302,010302,1,2,2,2700,12,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,2508,0,0,0,0,0,0,0,0,45,0,946
636,507,0,0,010302,010302,1,2,2,3240,12,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,5017,0,0,0,0,0,0,0,0,45,0,946
637,508,0,0,010302,010302,1,2,2,3780,12,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,10035,0,0,0,0,0,0,0,0,45,0,946
638,498,0,0,010301,010301,1,2,2,1800,12,2,0,0,1200,0,0,1,1,1,20,2,566,0,0,3,1,384,0,0,0,0,0,0,0,0,44,0,945
639,504,0,0,010301,010301,1,2,2,2400,12,2,0,0,1200,0,0,1,1,1,30,2,567,0,0,3,1,768,0,0,0,0,0,0,0,0,44,0,945
640,503,0,0,010301,010301,1,2,2,3000,12,2,0,0,1200,0,0,1,1,1,50,2,568,0,0,3,1,1536,0,0,0,0,0,0,0,0,44,0,945
641,500,0,0,010301,010301,1,2,2,3600,12,2,0,0,1200,0,0,1,1,1,50,2,569,0,0,3,1,3072,0,0,0,0,0,0,0,0,44,0,945
642,502,0,0,010301,010301,1,2,2,4200,12,2,0,0,1200,0,0,1,1,1,50,2,570,0,0,3,1,6144,0,0,0,0,0,0,0,0,44,0,945
638,498,0,0,010301,010301,1,2,2,1800,12,2,0,0,1200,0,0,1,4,1,20,2,566,2304,0,3,1,384,0,0,0,0,0,0,0,0,44,0,945
639,504,0,0,010301,010301,1,2,2,2400,12,2,0,0,1200,0,0,1,4,1,30,2,567,2305,0,3,1,768,0,0,0,0,0,0,0,0,44,0,945
640,503,0,0,010301,010301,1,2,2,3000,12,2,0,0,1200,0,0,1,4,1,50,2,568,2306,0,3,1,1536,0,0,0,0,0,0,0,0,44,0,945
641,500,0,0,010301,010301,1,2,2,3600,12,2,0,0,1200,0,0,1,4,1,50,2,569,2307,0,3,1,3072,0,0,0,0,0,0,0,0,44,0,945
642,502,0,0,010301,010301,1,2,2,4200,12,2,0,0,1200,0,0,1,4,1,50,2,570,2308,0,3,1,6144,0,0,0,0,0,0,0,0,44,0,945
638,498,0,0,010301,010301,1,2,2,1800,12,2,0,0,1200,0,0,1,5,1,20,2,566,2304,486,3,1,384,0,0,0,0,0,0,0,0,44,0,945
639,504,0,0,010301,010301,1,2,2,2400,12,2,0,0,1200,0,0,1,5,1,30,2,567,2305,487,3,1,768,0,0,0,0,0,0,0,0,44,0,945
640,503,0,0,010301,010301,1,2,2,3000,12,2,0,0,1200,0,0,1,5,1,50,2,568,2306,488,3,1,1536,0,0,0,0,0,0,0,0,44,0,945
641,500,0,0,010301,010301,1,2,2,3600,12,2,0,0,1200,0,0,1,5,1,50,2,569,2307,489,3,1,3072,0,0,0,0,0,0,0,0,44,0,945
642,502,0,0,010301,010301,1,2,2,4200,12,2,0,0,1200,0,0,1,5,1,50,2,570,2308,490,3,1,6144,0,0,0,0,0,0,0,0,44,0,945
643,498,0,0,010301,010301,1,2,2,1800,12,2,0,0,1200,0,0,1,1,1,20,2,0,0,0,3,0,384,0,0,0,0,0,0,0,0,44,0,945
644,504,0,0,010301,010301,1,2,2,2400,12,2,0,0,1200,0,0,1,1,1,30,2,0,0,0,3,0,768,0,0,0,0,0,0,0,0,44,0,945
645,503,0,0,010301,010301,1,2,2,3000,12,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,1536,0,0,0,0,0,0,0,0,44,0,945
646,500,0,0,010301,010301,1,2,2,3600,12,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,3072,0,0,0,0,0,0,0,0,44,0,945
647,499,0,0,010301,010301,1,2,2,4200,12,2,0,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,6144,0,0,0,0,0,0,0,0,44,0,945
648,498,0,0,010301,010301,1,2,2,3240,12,2,0,0,960,0,0,1,1,5,20,2,0,0,0,5,1,384,0,0,0,0,0,0,0,0,44,0,945
649,504,0,0,010301,010301,1,2,2,4320,12,2,0,0,960,0,0,1,1,5,30,2,0,0,0,5,1,768,0,0,0,0,0,0,0,0,44,0,945
650,502,0,0,010301,010301,1,2,2,5400,12,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,1536,0,0,0,0,0,0,0,0,44,0,945
651,500,0,0,010301,010301,1,2,2,6480,12,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,3072,0,0,0,0,0,0,0,0,44,0,945
652,501,0,0,010301,010301,1,2,2,7560,12,2,0,0,960,0,0,1,1,5,50,2,0,0,0,5,2,6144,0,0,0,0,0,0,0,0,44,0,945
653,512,0,0,010401,010401,1,2,2,480,15,2,8,0,1200,0,0,1,1,1,20,2,566,0,0,3,1,224,0,0,0,0,0,0,0,0,46,0,947
654,515,0,0,010401,010401,1,2,2,640,15,2,8,0,1200,0,0,1,1,1,30,2,567,0,0,3,1,448,0,0,0,0,0,0,0,0,46,0,947
655,514,0,0,010401,010401,1,2,2,800,15,2,8,0,1200,0,0,1,1,1,50,2,568,0,0,3,1,896,0,0,0,0,0,0,0,0,46,0,947
656,517,0,0,010401,010401,1,2,2,960,15,2,8,0,1200,0,0,1,1,1,50,2,569,0,0,3,1,1792,0,0,0,0,0,0,0,0,46,0,947
657,513,0,0,010401,010401,1,2,2,1120,15,2,8,0,1200,0,0,1,1,1,50,2,570,0,0,3,1,3584,0,0,0,0,0,0,0,0,46,0,947
653,512,0,0,010401,010401,1,2,2,480,15,2,8,0,1200,0,0,1,4,1,20,2,566,1678,0,3,1,224,0,0,0,0,0,0,0,0,46,0,947
654,515,0,0,010401,010401,1,2,2,640,15,2,8,0,1200,0,0,1,4,1,30,2,567,1679,0,3,1,448,0,0,0,0,0,0,0,0,46,0,947
655,514,0,0,010401,010401,1,2,2,800,15,2,8,0,1200,0,0,1,4,1,50,2,568,1680,0,3,1,896,0,0,0,0,0,0,0,0,46,0,947
656,517,0,0,010401,010401,1,2,2,960,15,2,8,0,1200,0,0,1,4,1,50,2,569,1681,0,3,1,1792,0,0,0,0,0,0,0,0,46,0,947
657,513,0,0,010401,010401,1,2,2,1120,15,2,8,0,1200,0,0,1,4,1,50,2,570,1682,0,3,1,3584,0,0,0,0,0,0,0,0,46,0,947
653,512,0,0,010401,010401,1,2,2,480,15,2,8,0,1200,0,0,1,5,1,20,2,566,1678,486,3,1,224,0,0,0,0,0,0,0,0,46,0,947
654,515,0,0,010401,010401,1,2,2,640,15,2,8,0,1200,0,0,1,5,1,30,2,567,1679,487,3,1,448,0,0,0,0,0,0,0,0,46,0,947
655,514,0,0,010401,010401,1,2,2,800,15,2,8,0,1200,0,0,1,5,1,50,2,568,1680,488,3,1,896,0,0,0,0,0,0,0,0,46,0,947
656,517,0,0,010401,010401,1,2,2,960,15,2,8,0,1200,0,0,1,5,1,50,2,569,1681,489,3,1,1792,0,0,0,0,0,0,0,0,46,0,947
657,513,0,0,010401,010401,1,2,2,1120,15,2,8,0,1200,0,0,1,5,1,50,2,570,1682,490,3,1,3584,0,0,0,0,0,0,0,0,46,0,947
658,512,0,0,010401,010401,1,2,2,480,15,2,8,0,1200,0,0,1,1,1,20,2,0,0,0,3,0,224,0,0,0,0,0,0,0,0,46,0,947
659,515,0,0,010401,010401,1,2,2,640,15,2,8,0,1200,0,0,1,1,1,30,2,0,0,0,3,0,448,0,0,0,0,0,0,0,0,46,0,947
660,514,0,0,010401,010401,1,2,2,800,15,2,8,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,896,0,0,0,0,0,0,0,0,46,0,947
661,517,0,0,010401,010401,1,2,2,960,15,2,8,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,1792,0,0,0,0,0,0,0,0,46,0,947
662,516,0,0,010401,010401,1,2,2,1120,15,2,8,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,3584,0,0,0,0,0,0,0,0,46,0,947
663,512,0,0,010401,010401,1,2,2,600,15,2,8,0,960,0,0,1,1,5,20,2,0,0,0,5,1,224,0,0,0,0,0,0,0,0,46,0,947
664,515,0,0,010401,010401,1,2,2,800,15,2,8,0,960,0,0,1,1,5,30,2,0,0,0,5,1,448,0,0,0,0,0,0,0,0,46,0,947
665,513,0,0,010401,010401,1,2,2,1000,15,2,8,0,960,0,0,1,1,5,50,2,0,0,0,5,2,896,0,0,0,0,0,0,0,0,46,0,947
666,517,0,0,010401,010401,1,2,2,1200,15,2,8,0,960,0,0,1,1,5,50,2,0,0,0,5,2,1792,0,0,0,0,0,0,0,0,46,0,947
667,518,0,0,010401,010401,1,2,2,1400,15,2,8,0,960,0,0,1,1,5,50,2,0,0,0,5,2,3584,0,0,0,0,0,0,0,0,46,0,947
668,519,0,0,010402,010402,1,2,2,3840,12,2,3,0,1200,0,0,1,1,1,30,2,567,0,0,3,1,768,0,0,0,0,0,0,0,0,47,0,948
669,521,0,0,010402,010402,1,2,2,4800,12,2,3,0,1200,0,0,1,1,1,50,2,568,0,0,3,1,1536,0,0,0,0,0,0,0,0,47,0,948
670,524,0,0,010402,010402,1,2,2,5760,12,2,3,0,1200,0,0,1,1,1,50,2,569,0,0,3,1,3072,0,0,0,0,0,0,0,0,47,0,948
671,520,0,0,010402,010402,1,2,2,6720,12,2,3,0,1200,0,0,1,1,1,50,2,570,0,0,3,1,6144,0,0,0,0,0,0,0,0,47,0,948
668,522,0,0,010402,010402,1,2,2,3840,12,2,3,0,1200,0,0,1,4,1,30,2,567,2564,0,3,1,768,0,0,0,0,0,0,0,0,47,0,948
669,521,0,0,010402,010402,1,2,2,4800,12,2,3,0,1200,0,0,1,4,1,50,2,568,2565,0,3,1,1536,0,0,0,0,0,0,0,0,47,0,948
670,524,0,0,010402,010402,1,2,2,5760,12,2,3,0,1200,0,0,1,4,1,50,2,569,2566,0,3,1,3072,0,0,0,0,0,0,0,0,47,0,948
671,520,0,0,010402,010402,1,2,2,6720,12,2,3,0,1200,0,0,1,4,1,50,2,570,2567,0,3,1,6144,0,0,0,0,0,0,0,0,47,0,948
668,522,0,0,010402,010402,1,2,2,3840,12,2,3,0,1200,0,0,1,5,1,30,2,567,2564,487,3,1,768,0,0,0,0,0,0,0,0,47,0,948
669,521,0,0,010402,010402,1,2,2,4800,12,2,3,0,1200,0,0,1,5,1,50,2,568,2565,488,3,1,1536,0,0,0,0,0,0,0,0,47,0,948
670,524,0,0,010402,010402,1,2,2,5760,12,2,3,0,1200,0,0,1,5,1,50,2,569,2566,489,3,1,3072,0,0,0,0,0,0,0,0,47,0,948
671,520,0,0,010402,010402,1,2,2,6720,12,2,3,0,1200,0,0,1,5,1,50,2,570,2567,490,3,1,6144,0,0,0,0,0,0,0,0,47,0,948
672,522,0,0,010402,010402,1,2,2,3840,12,2,3,0,1200,0,0,1,1,1,30,2,0,0,0,3,1,768,0,0,0,0,0,0,0,0,47,0,948
673,521,0,0,010402,010402,1,2,2,4800,12,2,3,0,1200,0,0,1,1,1,50,2,0,0,0,3,1,1536,0,0,0,0,0,0,0,0,47,0,948
674,524,0,0,010402,010402,1,2,2,5760,12,2,3,0,1200,0,0,1,1,1,50,2,0,0,0,3,1,3072,0,0,0,0,0,0,0,0,47,0,948
675,523,0,0,010402,010402,1,2,2,6720,12,2,3,0,1200,0,0,1,1,1,50,2,0,0,0,3,1,6144,0,0,0,0,0,0,0,0,47,0,948
676,522,0,0,010402,010402,1,2,2,4800,12,2,3,0,960,0,0,1,1,5,30,2,0,0,0,5,1,768,0,0,0,0,0,0,0,0,47,0,948
677,520,0,0,010402,010402,1,2,2,6000,12,2,3,0,960,0,0,1,1,5,50,2,0,0,0,5,2,1536,0,0,0,0,0,0,0,0,47,0,948
678,524,0,0,010402,010402,1,2,2,7200,12,2,3,0,960,0,0,1,1,5,50,2,0,0,0,5,2,3072,0,0,0,0,0,0,0,0,47,0,948
679,525,0,0,010402,010402,1,2,2,8400,12,2,3,0,960,0,0,1,1,5,50,2,0,0,0,5,2,6144,0,0,0,0,0,0,0,0,47,0,948
680,526,0,0,010501,010501,1,2,2,9600,6,2,1,0,1200,0,0,1,1,1,20,2,566,0,0,3,1,896,0,0,0,0,0,0,0,0,48,0,949
681,530,0,0,010501,010501,1,2,2,12800,6,2,1,0,1200,0,0,1,1,1,30,2,567,0,0,3,1,1792,0,0,0,0,0,0,0,0,48,0,949
682,528,0,0,010501,010501,1,2,2,16000,6,2,1,0,1200,0,0,1,1,1,50,2,568,0,0,3,1,3584,0,0,0,0,0,0,0,0,48,0,949
683,529,0,0,010501,010501,1,2,2,19200,6,2,1,0,1200,0,0,1,1,1,50,2,569,0,0,3,1,7168,0,0,0,0,0,0,0,0,48,0,949
684,527,0,0,010501,010501,1,2,2,22400,6,2,1,0,1200,0,0,1,1,1,50,2,570,0,0,3,1,14336,0,0,0,0,0,0,0,0,48,0,949
680,526,0,0,010501,010501,1,2,2,9600,6,2,1,0,1200,0,0,1,4,1,20,2,566,2144,0,3,1,896,0,0,0,0,0,0,0,0,48,0,949
681,530,0,0,010501,010501,1,2,2,12800,6,2,1,0,1200,0,0,1,4,1,30,2,567,2145,0,3,1,1792,0,0,0,0,0,0,0,0,48,0,949
682,528,0,0,010501,010501,1,2,2,16000,6,2,1,0,1200,0,0,1,4,1,50,2,568,2146,0,3,1,3584,0,0,0,0,0,0,0,0,48,0,949
683,529,0,0,010501,010501,1,2,2,19200,6,2,1,0,1200,0,0,1,4,1,50,2,569,2147,0,3,1,7168,0,0,0,0,0,0,0,0,48,0,949
684,527,0,0,010501,010501,1,2,2,22400,6,2,1,0,1200,0,0,1,4,1,50,2,570,2148,0,3,1,14336,0,0,0,0,0,0,0,0,48,0,949
680,526,0,0,010501,010501,1,2,2,9600,6,2,1,0,1200,0,0,1,5,1,20,2,566,2144,486,3,1,896,0,0,0,0,0,0,0,0,48,0,949
681,530,0,0,010501,010501,1,2,2,12800,6,2,1,0,1200,0,0,1,5,1,30,2,567,2145,487,3,1,1792,0,0,0,0,0,0,0,0,48,0,949
682,528,0,0,010501,010501,1,2,2,16000,6,2,1,0,1200,0,0,1,5,1,50,2,568,2146,488,3,1,3584,0,0,0,0,0,0,0,0,48,0,949
683,529,0,0,010501,010501,1,2,2,19200,6,2,1,0,1200,0,0,1,5,1,50,2,569,2147,489,3,1,7168,0,0,0,0,0,0,0,0,48,0,949
684,527,0,0,010501,010501,1,2,2,22400,6,2,1,0,1200,0,0,1,5,1,50,2,570,2148,490,3,1,14336,0,0,0,0,0,0,0,0,48,0,949
685,526,0,0,010501,010501,1,2,2,9600,6,2,1,0,1200,0,0,1,1,1,20,2,0,0,0,3,0,896,0,0,0,0,0,0,0,0,48,0,949
686,530,0,0,010501,010501,1,2,2,12800,6,2,1,0,1200,0,0,1,1,1,30,2,0,0,0,3,0,1792,0,0,0,0,0,0,0,0,48,0,949
687,528,0,0,010501,010501,1,2,2,16000,6,2,1,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,3584,0,0,0,0,0,0,0,0,48,0,949
688,529,0,0,010501,010501,1,2,2,19200,6,2,1,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,7168,0,0,0,0,0,0,0,0,48,0,949
689,531,0,0,010501,010501,1,2,2,22400,6,2,1,0,1200,0,0,1,1,1,50,2,0,0,0,3,0,14336,0,0,0,0,0,0,0,0,48,0,949
690,526,0,0,010501,010501,1,2,2,12000,6,2,1,0,960,0,0,1,1,5,20,2,0,0,0,5,1,896,0,0,0,0,0,0,0,0,48,0,949
691,530,0,0,010501,010501,1,2,2,16000,6,2,1,0,960,0,0,1,1,5,30,2,0,0,0,5,1,1792,0,0,0,0,0,0,0,0,48,0,949
692,527,0,0,010501,010501,1,2,2,20000,6,2,1,0,960,0,0,1,1,5,50,2,0,0,0,5,2,3584,0,0,0,0,0,0,0,0,48,0,949
693,529,0,0,010501,010501,1,2,2,24000,6,2,1,0,960,0,0,1,1,5,50,2,0,0,0,5,2,7168,0,0,0,0,0,0,0,0,48,0,949
694,532,0,0,010501,010501,1,2,2,28000,6,2,1,0,960,0,0,1,1,5,50,2,0,0,0,5,2,14336,0,0,0,0,0,0,0,0,48,0,949
695,561,568,0,034109,034109,1,2,2,216,20,4,6,0,600,0,0,2,1,1,20,1,1318,0,0,3,1,384,0,0,0,0,0,0,0,0,51,0,952
696,566,573,0,034109,034109,1,2,2,288,20,4,6,0,600,0,0,2,1,1,30,1,1319,0,0,3,1,768,0,0,0,0,0,0,0,0,51,0,952
697,564,571,0,034109,034109,1,2,2,360,20,4,6,0,600,0,0,2,1,1,50,1,1320,0,0,3,1,1536,0,0,0,0,0,0,0,0,51,0,952
698,567,574,0,034109,034109,1,2,2,432,20,4,6,0,600,0,0,2,1,1,50,1,1321,0,0,3,1,3072,0,0,0,0,0,0,0,0,51,0,952
699,563,570,0,034109,034109,1,2,2,504,20,4,6,0,600,0,0,2,1,1,50,1,1322,0,0,3,1,6144,0,0,0,0,0,0,0,0,51,0,952
695,561,568,0,034109,034109,1,2,2,216,20,4,6,0,600,0,0,2,4,1,20,1,1318,644,0,3,1,384,0,0,0,0,0,0,0,0,51,0,952
696,566,573,0,034109,034109,1,2,2,288,20,4,6,0,600,0,0,2,4,1,30,1,1319,644,0,3,1,768,0,0,0,0,0,0,0,0,51,0,952
697,564,571,0,034109,034109,1,2,2,360,20,4,6,0,600,0,0,2,4,1,50,1,1320,644,0,3,1,1536,0,0,0,0,0,0,0,0,51,0,952
698,567,574,0,034109,034109,1,2,2,432,20,4,6,0,600,0,0,2,4,1,50,1,1321,644,0,3,1,3072,0,0,0,0,0,0,0,0,51,0,952
699,563,570,0,034109,034109,1,2,2,504,20,4,6,0,600,0,0,2,4,1,50,1,1322,644,0,3,1,6144,0,0,0,0,0,0,0,0,51,0,952
695,561,568,0,034109,034109,1,2,2,216,20,4,6,0,600,0,0,2,5,1,20,1,1318,644,0,3,2,384,0,0,0,0,0,0,0,0,51,0,952
696,566,573,0,034109,034109,1,2,2,288,20,4,6,0,600,0,0,2,5,1,30,1,1319,644,0,3,2,768,0,0,0,0,0,0,0,0,51,0,952
697,564,571,0,034109,034109,1,2,2,360,20,4,6,0,600,0,0,2,5,1,50,1,1320,644,0,3,2,1536,0,0,0,0,0,0,0,0,51,0,952
