Resource {7},Motion {7},MtpInChara {7},MtpInWpn {7},MtpOutChara {7},MtpOutWpn {7},Cartridge {1}
wd/wd0211011r,wd/wd021101r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0211012r,wd/wd021101r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0211013r,wd/wd021101r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0211014r,wd/wd021101r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0211015r,wd/wd021101r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0211016r,wd/wd021101r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021101l,wd/wd021101l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0211011l,wd/wd021101l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0211012l,wd/wd021101l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0211013l,wd/wd021101l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0211014l,wd/wd021101l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0211015l,wd/wd021101l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0211016l,wd/wd021101l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021201r,wd/wd021201r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0212011r,wd/wd021201r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0212012r,wd/wd021201r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0212013r,wd/wd021201r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0212014r,wd/wd021201r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0212015r,wd/wd021201r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0212016r,wd/wd021201r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021201l,wd/wd021201l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0212011l,wd/wd021201l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0212012l,wd/wd021201l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0212013l,wd/wd021201l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0212014l,wd/wd021201l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0212015l,wd/wd021201l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0212016l,wd/wd021201l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021301r,wd/wd021301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0213011r,wd/wd021301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0213012r,wd/wd021301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0213013r,wd/wd021301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0213014r,wd/wd021301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0213015r,wd/wd021301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0213016r,wd/wd021301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021301l,wd/wd021301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0213011l,wd/wd021301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0213012l,wd/wd021301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0213013l,wd/wd021301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0213014l,wd/wd021301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0213015l,wd/wd021301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0213016l,wd/wd021301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021401r,wd/wd021401r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0214011r,wd/wd021401r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0214012r,wd/wd021401r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0214013r,wd/wd021401r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0214014r,wd/wd021401r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0214015r,wd/wd021401r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0214016r,wd/wd021401r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021401l,wd/wd021401l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0214011l,wd/wd021401l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0214012l,wd/wd021401l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0214013l,wd/wd021401l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0214014l,wd/wd021401l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0214015l,wd/wd021401l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0214016l,wd/wd021401l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021501r,wd/wd021501r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0215011r,wd/wd021501r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0215012r,wd/wd021501r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0215013r,wd/wd021501r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0215014r,wd/wd021501r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0215015r,wd/wd021501r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0215016r,wd/wd021501r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021501l,wd/wd021501l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0215011l,wd/wd021501l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0215012l,wd/wd021501l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0215013l,wd/wd021501l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0215014l,wd/wd021501l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0215015l,wd/wd021501l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0215016l,wd/wd021501l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021601r,wd/wd021601r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0216011r,wd/wd021601r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0216012r,wd/wd021601r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0216013r,wd/wd021601r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0216014r,wd/wd021601r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0216015r,wd/wd021601r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0216016r,wd/wd021601r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021601l,wd/wd021601l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0216011l,wd/wd021601l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0216012l,wd/wd021601l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0216013l,wd/wd021601l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0216014l,wd/wd021601l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0216015l,wd/wd021601l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0216016l,wd/wd021601l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021701r,wd/wd021701r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0217011r,wd/wd021701r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0217012r,wd/wd021701r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0217013r,wd/wd021701r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0217014r,wd/wd021701r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0217015r,wd/wd021701r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0217016r,wd/wd021701r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021701l,wd/wd021701l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0217011l,wd/wd021701l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0217012l,wd/wd021701l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0217013l,wd/wd021701l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0217014l,wd/wd021701l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0217015l,wd/wd021701l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0217016l,wd/wd021701l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021801r,wd/wd021801r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0218011r,wd/wd021801r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0218012r,wd/wd021801r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0218013r,wd/wd021801r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0218014r,wd/wd021801r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0218015r,wd/wd021801r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0218016r,wd/wd021801r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd021801l,wd/wd021801l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0218011l,wd/wd021801l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0218012l,wd/wd021801l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0218013l,wd/wd021801l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0218014l,wd/wd021801l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0218015l,wd/wd021801l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0218016l,wd/wd021801l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd300101r,wd/wd300101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3001011r,wd/wd300101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd300101l,wd/wd300101l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3001011l,wd/wd300101l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd300201r,wd/wd300201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd3002011r,wd/wd300201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd300301r,wd/wd300301r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3003011r,wd/wd300301r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd300301l,wd/wd300301l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3003011l,wd/wd300301l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd300401r,wd/wd300401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3004011r,wd/wd300401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd300401l,wd/wd300401l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3004011l,wd/wd300401l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd300501r,wd/wd300501r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3005011r,wd/wd300501r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd300501l,wd/wd300501l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3005011l,wd/wd300501l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd300601r,wd/wd300601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3006011r,wd/wd300601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd300701r,wd/wd300701r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3007011r,wd/wd300701r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd300701l,wd/wd300701l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3007011l,wd/wd300701l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd300801r,wd/wd300801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3008011r,wd/wd300801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3008012r,wd/wd300801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3008013r,wd/wd300801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd300801l,wd/wd300801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3008011l,wd/wd300801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3008012l,wd/wd300801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3008013l,wd/wd300801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd300901r,wd/wd300901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3009011r,wd/wd300901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3009012r,wd/wd300901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd3009013r,wd/wd300901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd300901l,wd/wd300901l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3009011l,wd/wd300901l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3009012l,wd/wd300901l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd3009013l,wd/wd300901l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd301001r,wd/wd301001r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3010011r,wd/wd301001r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3010012r,wd/wd301001r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd301001l,wd/wd301001l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3010011l,wd/wd301001l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3010012l,wd/wd301001l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd301101r,wd/wd301101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3011011r,wd/wd301101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3011012r,wd/wd301101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3011013r,wd/wd301101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd301101l,wd/wd301101l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3011011l,wd/wd301101l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3011012l,wd/wd301101l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3011013l,wd/wd301101l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd301201r,wd/wd301201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3012011r,wd/wd301201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3012012r,wd/wd301201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd3012013r,wd/wd301201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd301201l,wd/wd301201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3012011l,wd/wd301201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3012012l,wd/wd301201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd3012013l,wd/wd301201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd301301r,wd/wd301301r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd301401r,wd/wd301401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd301501r,wd/wd301501r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd301601r,wd/wd301601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd301701r,wd/wd301701r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd301801r,wd/wd301801r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd301901r,wd/wd301901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd302301r,wd/wd302301r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd200101r,wd/wd200101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2001011r,wd/wd200101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2001012r,wd/wd200101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2001013r,wd/wd200101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2001014r,wd/wd200101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2001015r,wd/wd200101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2001016r,wd/wd200101r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd200201r,wd/wd200201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2002011r,wd/wd200201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2002012r,wd/wd200201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2002013r,wd/wd200201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2002014r,wd/wd200201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2002015r,wd/wd200201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2002016r,wd/wd200201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd200301r,wd/wd200301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2003011r,wd/wd200301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2003012r,wd/wd200301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2003013r,wd/wd200301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2003014r,wd/wd200301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2003015r,wd/wd200301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2003016r,wd/wd200301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
